fips,state,pop_2019,date,total_doses_state_level,cum_deaths,confirmed,1st_dose,2nd_dose,est_booster_doses
44.0,Rhode Island,1059361.0,2021-01-27,78191.0,2303.0,113009.0,43609.0,17291.0,0.0
45.0,South Carolina,5148714.0,2021-01-27,297453.0,6673.0,427231.0,184685.0,46178.0,0.0
46.0,South Dakota,884659.0,2021-01-27,86986.0,1739.0,107608.0,46951.0,18868.0,0.0
47.0,Tennessee,6829174.0,2021-01-27,542121.0,9316.0,715806.0,311404.0,115186.0,0.0
48.0,Texas,28995881.0,2021-01-27,1868596.0,35877.0,2309220.0,1273590.0,297503.0,0.0
49.0,Utah,3205958.0,2021-01-27,237637.0,1136.0,259235.0,172545.0,32546.0,0.0
50.0,Vermont,623989.0,2021-01-27,55211.0,172.0,11379.0,33389.0,10911.0,0.0
51.0,Virginia,8535519.0,2021-01-27,569040.0,6228.0,488553.0,426122.0,71459.0,0.0
53.0,Washington,7614893.0,2021-01-27,500105.0,4211.0,305289.0,261606.0,78285.0,0.0
54.0,West Virginia,1792147.0,2021-01-27,217329.0,1953.0,117775.0,125141.0,46094.0,0.0
55.0,Wisconsin,5822434.0,2021-01-27,362505.0,6302.0,585600.0,224351.0,69077.0,0.0
56.0,Wyoming,578759.0,2021-01-27,40981.0,596.0,51368.0,29181.0,5900.0,0.0
1.0,Alabama,4903185.0,2021-01-28,314241.0,7340.0,452734.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-01-28,105846.0,262.0,53876.0,63646.0,21100.0,0.0
4.0,Arizona,7278717.0,2021-01-28,518125.0,12819.0,743232.0,351647.0,79026.0,0.0
5.0,Arkansas,3017804.0,2021-01-28,251096.0,4784.0,290856.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-01-28,2730262.0,38643.0,3331907.0,0.0,0.0,0.0
8.0,Colorado,5758736.0,2021-01-28,492188.0,5569.0,391737.0,295325.0,98301.0,0.0
9.0,Connecticut,3565287.0,2021-01-28,360991.0,7020.0,248765.0,250771.0,51939.0,0.0
10.0,Delaware,973764.0,2021-01-28,82699.0,1292.0,76495.0,13701.0,0.0,0.0
11.0,District of Columbia,705749.0,2021-01-28,51421.0,902.0,36132.0,0.0,0.0,0.0
12.0,Florida,21477737.0,2021-01-28,1697849.0,26035.0,1687594.0,1290157.0,203846.0,0.0
13.0,Georgia,10617423.0,2021-01-28,791254.0,13827.0,892957.0,94607.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-01-28,120431.0,406.0,26263.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-01-28,102713.0,1721.0,161720.0,68888.0,16843.0,0.0
17.0,Illinois,12671821.0,2021-01-28,773623.0,21074.0,1116372.0,453631.0,159996.0,0.0
18.0,Indiana,6732219.0,2021-01-28,590181.0,11180.0,619995.0,364471.0,112855.0,0.0
19.0,Iowa,3155070.0,2021-01-28,204196.0,4532.0,317124.0,129399.0,36067.0,0.0
20.0,Kansas,2913314.0,2021-01-28,177350.0,3741.0,274823.0,121141.0,28105.0,0.0
21.0,Kentucky,4467673.0,2021-01-28,338506.0,3611.0,355868.0,60414.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-01-28,357894.0,8743.0,394909.0,264364.0,46765.0,0.0
23.0,Maine,1344212.0,2021-01-28,121220.0,567.0,38454.0,63820.0,28700.0,0.0
24.0,Maryland,6045680.0,2021-01-28,419579.0,7037.0,348749.0,306985.0,56297.0,0.0
25.0,Massachusetts,6892503.0,2021-01-28,359919.0,14346.0,512317.0,256825.0,51547.0,0.0
26.0,Michigan,9986857.0,2021-01-28,802106.0,15256.0,582585.0,516044.0,143031.0,0.0
27.0,Minnesota,5639632.0,2021-01-28,375934.0,6208.0,458633.0,229326.0,73304.0,0.0
28.0,Mississippi,2976149.0,2021-01-28,204910.0,5945.0,270476.0,164750.0,20080.0,0.0
29.0,Missouri,6137428.0,2021-01-28,400436.0,6602.0,492464.0,218178.0,91129.0,0.0
30.0,Montana,1068778.0,2021-01-28,86197.0,1210.0,92934.0,48427.0,18686.0,0.0
31.0,Nebraska,1934408.0,2021-01-28,153231.0,1921.0,189597.0,84875.0,34178.0,0.0
32.0,Nevada,3080156.0,2021-01-28,174367.0,4181.0,274951.0,125612.0,23852.0,0.0
33.0,New Hampshire,1359711.0,2021-01-28,103080.0,1022.0,64591.0,66589.0,18224.0,0.0
34.0,New Jersey,8882190.0,2021-01-28,664563.0,21301.0,681283.0,474051.0,95256.0,0.0
35.0,New Mexico,2096829.0,2021-01-28,225496.0,3226.0,171719.0,0.0,0.0,0.0
36.0,New York,19453561.0,2021-01-28,1433229.0,42905.0,1382855.0,1060663.0,186283.0,0.0
37.0,North Carolina,10488084.0,2021-01-28,812586.0,9046.0,739500.0,533400.0,97374.0,0.0
38.0,North Dakota,762062.0,2021-01-28,81568.0,1442.0,97304.0,50220.0,15674.0,0.0
39.0,Ohio,11689100.0,2021-01-28,682705.0,17086.0,883716.0,682705.0,0.0,0.0
40.0,Oklahoma,3956971.0,2021-01-28,278151.0,3423.0,382120.0,206507.0,35822.0,0.0
41.0,Oregon,4217737.0,2021-01-28,340359.0,1930.0,140783.0,234934.0,50587.0,0.0
42.0,Pennsylvania,12801989.0,2021-01-28,770965.0,21301.0,833757.0,491881.0,139542.0,0.0
44.0,Rhode Island,1059361.0,2021-01-28,82303.0,2317.0,113754.0,42937.0,19683.0,0.0
45.0,South Carolina,5148714.0,2021-01-28,328801.0,6903.0,431169.0,190913.0,49611.0,0.0
46.0,South Dakota,884659.0,2021-01-28,91776.0,1763.0,107795.0,46740.0,21748.0,0.0
47.0,Tennessee,6829174.0,2021-01-28,567594.0,9417.0,717583.0,313482.0,126845.0,0.0
48.0,Texas,28995881.0,2021-01-28,1923503.0,36292.0,2330272.0,1462883.0,230310.0,0.0
49.0,Utah,3205958.0,2021-01-28,250448.0,1136.0,260547.0,175778.0,37335.0,0.0
50.0,Vermont,623989.0,2021-01-28,58686.0,172.0,11523.0,33628.0,12529.0,0.0
51.0,Virginia,8535519.0,2021-01-28,641873.0,6308.0,493674.0,465053.0,88410.0,0.0
53.0,Washington,7614893.0,2021-01-28,545226.0,4243.0,307809.0,368949.0,86269.0,0.0
54.0,West Virginia,1792147.0,2021-01-28,227058.0,1983.0,118562.0,123576.0,51741.0,0.0
55.0,Wisconsin,5822434.0,2021-01-28,389240.0,6334.0,587580.0,239982.0,74629.0,0.0
56.0,Wyoming,578759.0,2021-01-28,43992.0,596.0,51430.0,29316.0,7338.0,0.0
1.0,Alabama,4903185.0,2021-01-29,339756.0,7566.0,455582.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-01-29,110400.0,262.0,54063.0,65015.0,22692.0,0.0
4.0,Arizona,7278717.0,2021-01-29,554760.0,13022.0,748260.0,373866.0,85533.0,0.0
5.0,Arkansas,3017804.0,2021-01-29,267682.0,4831.0,292563.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-01-29,2893493.0,39290.0,3351764.0,0.0,0.0,0.0
8.0,Colorado,5758736.0,2021-01-29,519551.0,5594.0,393459.0,300842.0,109208.0,0.0
9.0,Connecticut,3565287.0,2021-01-29,381160.0,7046.0,250023.0,255880.0,59437.0,0.0
10.0,Delaware,973764.0,2021-01-29,87511.0,1299.0,76935.0,13701.0,0.0,0.0
11.0,District of Columbia,705749.0,2021-01-29,51421.0,907.0,36414.0,0.0,0.0,0.0
12.0,Florida,21477737.0,2021-01-29,1814482.0,26254.0,1698570.0,1319822.0,247330.0,0.0
13.0,Georgia,10617423.0,2021-01-29,836518.0,13986.0,899515.0,94607.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-01-29,127419.0,407.0,26460.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-01-29,108364.0,1725.0,162355.0,70316.0,19024.0,0.0
17.0,Illinois,12671821.0,2021-01-29,829488.0,21146.0,1120528.0,472120.0,178684.0,0.0
18.0,Indiana,6732219.0,2021-01-29,625370.0,11220.0,622625.0,380862.0,122254.0,0.0
19.0,Iowa,3155070.0,2021-01-29,212497.0,4577.0,318319.0,128864.0,40477.0,0.0
20.0,Kansas,2913314.0,2021-01-29,177350.0,3802.0,276956.0,121141.0,28105.0,0.0
21.0,Kentucky,4467673.0,2021-01-29,362924.0,3668.0,358469.0,60414.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-01-29,397371.0,8801.0,397276.0,281519.0,57926.0,0.0
23.0,Maine,1344212.0,2021-01-29,128704.0,570.0,38813.0,65362.0,31671.0,0.0
24.0,Maryland,6045680.0,2021-01-29,449916.0,7076.0,350629.0,316684.0,66616.0,0.0
25.0,Massachusetts,6892503.0,2021-01-29,496103.0,14442.0,515409.0,312127.0,91988.0,0.0
26.0,Michigan,9986857.0,2021-01-29,854084.0,15264.0,584627.0,536296.0,158894.0,0.0
27.0,Minnesota,5639632.0,2021-01-29,407063.0,6236.0,459747.0,236629.0,85217.0,0.0
28.0,Mississippi,2976149.0,2021-01-29,216538.0,5983.0,272662.0,172656.0,21941.0,0.0
29.0,Missouri,6137428.0,2021-01-29,423839.0,6616.0,494562.0,228705.0,97567.0,0.0
30.0,Montana,1068778.0,2021-01-29,92567.0,1227.0,93246.0,48427.0,21629.0,0.0
31.0,Nebraska,1934408.0,2021-01-29,161548.0,1921.0,189597.0,83210.0,39169.0,0.0
32.0,Nevada,3080156.0,2021-01-29,194942.0,4218.0,276279.0,141154.0,26327.0,0.0
33.0,New Hampshire,1359711.0,2021-01-29,110451.0,1036.0,65134.0,66843.0,21781.0,0.0
34.0,New Jersey,8882190.0,2021-01-29,680601.0,21383.0,687269.0,479229.0,100686.0,0.0
35.0,New Mexico,2096829.0,2021-01-29,239015.0,3248.0,172798.0,0.0,0.0,0.0
36.0,New York,19453561.0,2021-01-29,1433229.0,43090.0,1395806.0,1060663.0,186283.0,0.0
37.0,North Carolina,10488084.0,2021-01-29,914217.0,9157.0,746459.0,577727.0,122158.0,0.0
38.0,North Dakota,762062.0,2021-01-29,85589.0,1444.0,97457.0,50827.0,17381.0,0.0
39.0,Ohio,11689100.0,2021-01-29,716017.0,17171.0,888590.0,716017.0,0.0,0.0
40.0,Oklahoma,3956971.0,2021-01-29,278151.0,3471.0,384921.0,206507.0,35822.0,0.0
41.0,Oregon,4217737.0,2021-01-29,359369.0,1938.0,141729.0,243929.0,55572.0,0.0
42.0,Pennsylvania,12801989.0,2021-01-29,837817.0,21470.0,842180.0,519419.0,159199.0,0.0
44.0,Rhode Island,1059361.0,2021-01-29,86315.0,2324.0,114438.0,42555.0,21880.0,0.0
45.0,South Carolina,5148714.0,2021-01-29,362786.0,6942.0,435633.0,208664.0,54414.0,0.0
46.0,South Dakota,884659.0,2021-01-29,97231.0,1768.0,107955.0,49109.0,24636.0,0.0
47.0,Tennessee,6829174.0,2021-01-29,621270.0,9461.0,722491.0,311043.0,154849.0,0.0
48.0,Texas,28995881.0,2021-01-29,2056962.0,36650.0,2348188.0,1317088.0,369937.0,0.0
49.0,Utah,3205958.0,2021-01-29,267027.0,1161.0,261648.0,180849.0,43089.0,0.0
50.0,Vermont,623989.0,2021-01-29,61546.0,172.0,11658.0,32952.0,14297.0,0.0
51.0,Virginia,8535519.0,2021-01-29,697914.0,6379.0,497912.0,500944.0,98485.0,0.0
53.0,Washington,7614893.0,2021-01-29,545226.0,4285.0,309801.0,368949.0,86269.0,0.0
54.0,West Virginia,1792147.0,2021-01-29,242437.0,2006.0,119467.0,124343.0,59047.0,0.0
55.0,Wisconsin,5822434.0,2021-01-29,432102.0,6390.0,589384.0,265992.0,83055.0,0.0
56.0,Wyoming,578759.0,2021-01-29,46775.0,596.0,51690.0,30647.0,8064.0,0.0
1.0,Alabama,4903185.0,2021-01-30,361376.0,7566.0,455582.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-01-30,115273.0,262.0,54218.0,66282.0,24495.0,0.0
4.0,Arizona,7278717.0,2021-01-30,592288.0,13098.0,753379.0,397813.0,91887.0,0.0
5.0,Arkansas,3017804.0,2021-01-30,284928.0,4838.0,294387.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-01-30,3078250.0,39878.0,3371502.0,0.0,0.0,0.0
8.0,Colorado,5758736.0,2021-01-30,542764.0,5620.0,395019.0,305639.0,118397.0,0.0
9.0,Connecticut,3565287.0,2021-01-30,403370.0,7046.0,250023.0,261525.0,67624.0,0.0
10.0,Delaware,973764.0,2021-01-30,92552.0,1301.0,77551.0,13701.0,0.0,0.0
11.0,District of Columbia,705749.0,2021-01-30,51421.0,909.0,36662.0,0.0,0.0,0.0
12.0,Florida,21477737.0,2021-01-30,1879244.0,26360.0,1713589.0,1332746.0,273249.0,0.0
13.0,Georgia,10617423.0,2021-01-30,887399.0,14196.0,905858.0,94607.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-01-30,137100.0,407.0,26545.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-01-30,114372.0,1725.0,162683.0,73770.0,20301.0,0.0
17.0,Illinois,12671821.0,2021-01-30,887845.0,21213.0,1123873.0,498903.0,194471.0,0.0
18.0,Indiana,6732219.0,2021-01-30,646518.0,11262.0,624959.0,391476.0,127521.0,0.0
19.0,Iowa,3155070.0,2021-01-30,224347.0,4651.0,319110.0,127870.0,46785.0,0.0
20.0,Kansas,2913314.0,2021-01-30,205114.0,3802.0,276956.0,131568.0,36773.0,0.0
21.0,Kentucky,4467673.0,2021-01-30,382219.0,3714.0,361115.0,60414.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-01-30,397371.0,8801.0,397276.0,281519.0,57926.0,0.0
23.0,Maine,1344212.0,2021-01-30,137531.0,590.0,39168.0,68015.0,34758.0,0.0
24.0,Maryland,6045680.0,2021-01-30,483149.0,7107.0,352726.0,329187.0,76981.0,0.0
25.0,Massachusetts,6892503.0,2021-01-30,496103.0,14529.0,519506.0,312127.0,91988.0,0.0
26.0,Michigan,9986857.0,2021-01-30,909038.0,15378.0,586126.0,560680.0,174179.0,0.0
27.0,Minnesota,5639632.0,2021-01-30,444164.0,6255.0,460819.0,250480.0,96842.0,0.0
28.0,Mississippi,2976149.0,2021-01-30,226209.0,6018.0,274190.0,179335.0,23437.0,0.0
29.0,Missouri,6137428.0,2021-01-30,493021.0,6630.0,496029.0,263747.0,114637.0,0.0
30.0,Montana,1068778.0,2021-01-30,99248.0,1232.0,93762.0,48427.0,24519.0,0.0
31.0,Nebraska,1934408.0,2021-01-30,170429.0,1920.0,190570.0,84525.0,42952.0,0.0
32.0,Nevada,3080156.0,2021-01-30,210185.0,4264.0,277349.0,150642.0,29163.0,0.0
33.0,New Hampshire,1359711.0,2021-01-30,117408.0,1042.0,65655.0,67250.0,25055.0,0.0
34.0,New Jersey,8882190.0,2021-01-30,742007.0,21455.0,692543.0,512637.0,114685.0,0.0
35.0,New Mexico,2096829.0,2021-01-30,248183.0,3265.0,173539.0,147003.0,50590.0,0.0
36.0,New York,19453561.0,2021-01-30,1790289.0,43268.0,1408698.0,1071388.0,244644.0,0.0
37.0,North Carolina,10488084.0,2021-01-30,914217.0,9287.0,752627.0,577727.0,122158.0,0.0
38.0,North Dakota,762062.0,2021-01-30,96291.0,1447.0,97561.0,52679.0,21806.0,0.0
39.0,Ohio,11689100.0,2021-01-30,758651.0,17254.0,892781.0,758651.0,0.0,0.0
40.0,Oklahoma,3956971.0,2021-01-30,373279.0,3504.0,387307.0,256789.0,58245.0,0.0
41.0,Oregon,4217737.0,2021-01-30,382368.0,1957.0,142416.0,251868.0,63089.0,0.0
42.0,Pennsylvania,12801989.0,2021-01-30,893256.0,21598.0,847677.0,546600.0,173328.0,0.0
44.0,Rhode Island,1059361.0,2021-01-30,89761.0,2333.0,114438.0,43795.0,22983.0,0.0
45.0,South Carolina,5148714.0,2021-01-30,371894.0,7014.0,439785.0,206446.0,58555.0,0.0
46.0,South Dakota,884659.0,2021-01-30,102847.0,1775.0,108070.0,52055.0,26448.0,0.0
47.0,Tennessee,6829174.0,2021-01-30,655234.0,9574.0,724742.0,315454.0,169585.0,0.0
48.0,Texas,28995881.0,2021-01-30,2170149.0,36924.0,2363266.0,1349475.0,410337.0,0.0
49.0,Utah,3205958.0,2021-01-30,281797.0,1167.0,262759.0,185271.0,48263.0,0.0
50.0,Vermont,623989.0,2021-01-30,66979.0,173.0,11831.0,33635.0,16672.0,0.0
51.0,Virginia,8535519.0,2021-01-30,697914.0,6449.0,502221.0,500944.0,98485.0,0.0
53.0,Washington,7614893.0,2021-01-30,616589.0,4285.0,311597.0,408427.0,86269.0,0.0
54.0,West Virginia,1792147.0,2021-01-30,258958.0,2015.0,120340.0,126604.0,66177.0,0.0
55.0,Wisconsin,5822434.0,2021-01-30,476855.0,6430.0,590997.0,295519.0,90668.0,0.0
56.0,Wyoming,578759.0,2021-01-30,46775.0,596.0,51704.0,30647.0,8064.0,0.0
1.0,Alabama,4903185.0,2021-01-31,361376.0,7688.0,459639.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-01-31,115273.0,262.0,54350.0,66282.0,24495.0,0.0
4.0,Arizona,7278717.0,2021-01-31,629845.0,13120.0,758404.0,422381.0,97976.0,0.0
5.0,Arkansas,3017804.0,2021-01-31,299938.0,4868.0,295268.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-01-31,3266914.0,40212.0,3387863.0,0.0,0.0,0.0
8.0,Colorado,5758736.0,2021-01-31,565489.0,5640.0,396185.0,315759.0,124686.0,0.0
9.0,Connecticut,3565287.0,2021-01-31,421191.0,7046.0,250023.0,267180.0,73706.0,0.0
10.0,Delaware,973764.0,2021-01-31,100678.0,1305.0,78071.0,13701.0,0.0,0.0
11.0,District of Columbia,705749.0,2021-01-31,51421.0,913.0,36872.0,0.0,0.0,0.0
12.0,Florida,21477737.0,2021-01-31,1948148.0,26479.0,1721377.0,1354584.0,296782.0,0.0
13.0,Georgia,10617423.0,2021-01-31,913936.0,14198.0,909445.0,94607.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-01-31,137100.0,410.0,26596.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-01-31,120391.0,1725.0,162683.0,76973.0,21709.0,0.0
17.0,Illinois,12671821.0,2021-01-31,945137.0,21253.0,1126301.0,528715.0,208211.0,0.0
18.0,Indiana,6732219.0,2021-01-31,689350.0,11296.0,626682.0,413704.0,137823.0,0.0
19.0,Iowa,3155070.0,2021-01-31,237874.0,4901.0,319408.0,130213.0,52324.0,0.0
20.0,Kansas,2913314.0,2021-01-31,205114.0,3804.0,276956.0,131568.0,36773.0,0.0
21.0,Kentucky,4467673.0,2021-01-31,400267.0,3745.0,362881.0,60414.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-01-31,397371.0,8859.0,400626.0,281519.0,57926.0,0.0
23.0,Maine,1344212.0,2021-01-31,145356.0,590.0,39324.0,71682.0,36837.0,0.0
24.0,Maryland,6045680.0,2021-01-31,512805.0,7127.0,354473.0,347161.0,82822.0,0.0
25.0,Massachusetts,6892503.0,2021-01-31,496103.0,14575.0,522168.0,312127.0,91988.0,0.0
26.0,Michigan,9986857.0,2021-01-31,909038.0,15378.0,586126.0,560680.0,174179.0,0.0
27.0,Minnesota,5639632.0,2021-01-31,488360.0,6268.0,461807.0,277638.0,105361.0,0.0
28.0,Mississippi,2976149.0,2021-01-31,240293.0,6045.0,275001.0,189775.0,25259.0,0.0
29.0,Missouri,6137428.0,2021-01-31,493021.0,6631.0,497125.0,263747.0,114637.0,0.0
30.0,Montana,1068778.0,2021-01-31,104501.0,1233.0,93949.0,48427.0,25649.0,0.0
31.0,Nebraska,1934408.0,2021-01-31,180842.0,1920.0,190713.0,88370.0,46236.0,0.0
32.0,Nevada,3080156.0,2021-01-31,224192.0,4270.0,278308.0,159392.0,31783.0,0.0
33.0,New Hampshire,1359711.0,2021-01-31,123740.0,1057.0,65949.0,68604.0,27544.0,0.0
34.0,New Jersey,8882190.0,2021-01-31,761283.0,21484.0,696829.0,523011.0,119136.0,0.0
35.0,New Mexico,2096829.0,2021-01-31,263568.0,3283.0,174064.0,150978.0,56295.0,0.0
36.0,New York,19453561.0,2021-01-31,1855855.0,43450.0,1419907.0,1061216.0,282513.0,0.0
37.0,North Carolina,10488084.0,2021-01-31,914217.0,9335.0,757526.0,577727.0,122158.0,0.0
38.0,North Dakota,762062.0,2021-01-31,96291.0,1447.0,97629.0,52679.0,21806.0,0.0
39.0,Ohio,11689100.0,2021-01-31,788858.0,17327.0,895792.0,788858.0,0.0,0.0
40.0,Oklahoma,3956971.0,2021-01-31,373279.0,3547.0,390197.0,256789.0,58245.0,0.0
41.0,Oregon,4217737.0,2021-01-31,407865.0,1957.0,142416.0,259938.0,71747.0,0.0
42.0,Pennsylvania,12801989.0,2021-01-31,941412.0,21656.0,851634.0,574120.0,183646.0,0.0
44.0,Rhode Island,1059361.0,2021-01-31,89761.0,2341.0,114438.0,43795.0,22983.0,0.0
45.0,South Carolina,5148714.0,2021-01-31,399830.0,7042.0,443386.0,214518.0,65116.0,0.0
46.0,South Dakota,884659.0,2021-01-31,105961.0,1778.0,108250.0,55258.0,27245.0,0.0
47.0,Tennessee,6829174.0,2021-01-31,690734.0,9650.0,727861.0,320437.0,184809.0,0.0
48.0,Texas,28995881.0,2021-01-31,2290936.0,37074.0,2376344.0,1393638.0,448649.0,0.0
49.0,Utah,3205958.0,2021-01-31,300516.0,1167.0,263685.0,185052.0,57732.0,0.0
50.0,Vermont,623989.0,2021-01-31,66979.0,174.0,11965.0,33635.0,16672.0,0.0
51.0,Virginia,8535519.0,2021-01-31,758477.0,6464.0,504779.0,539547.0,109465.0,0.0
53.0,Washington,7614893.0,2021-01-31,616589.0,4285.0,311597.0,404538.0,104081.0,0.0
54.0,West Virginia,1792147.0,2021-01-31,262349.0,2024.0,121001.0,125889.0,68230.0,0.0
55.0,Wisconsin,5822434.0,2021-01-31,521762.0,6434.0,592140.0,324254.0,98754.0,0.0
56.0,Wyoming,578759.0,2021-01-31,46775.0,596.0,51912.0,30647.0,8064.0,0.0
1.0,Alabama,4903185.0,2021-02-01,361376.0,7688.0,460860.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-02-01,115273.0,262.0,54457.0,90777.0,24495.0,0.0
4.0,Arizona,7278717.0,2021-02-01,659728.0,13124.0,762145.0,444508.0,101352.0,0.0
5.0,Arkansas,3017804.0,2021-02-01,307558.0,4895.0,296494.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-02-01,3434295.0,40407.0,3400999.0,0.0,0.0,0.0
8.0,Colorado,5758736.0,2021-02-01,586025.0,5641.0,397101.0,324955.0,130330.0,0.0
9.0,Connecticut,3565287.0,2021-02-01,436842.0,7119.0,253954.0,270368.0,79511.0,0.0
10.0,Delaware,973764.0,2021-02-01,103258.0,1308.0,78495.0,13701.0,0.0,0.0
11.0,District of Columbia,705749.0,2021-02-01,62219.0,916.0,37008.0,0.0,0.0,0.0
12.0,Florida,21477737.0,2021-02-01,1993472.0,26685.0,1727107.0,1364416.0,314528.0,0.0
13.0,Georgia,10617423.0,2021-02-01,923903.0,14242.0,912479.0,94607.0,0.0,0.0
15.0,Hawaii,1415872.0,2021-02-01,137100.0,410.0,26692.0,9000.0,0.0,0.0
16.0,Idaho,1787065.0,2021-02-01,123897.0,1735.0,163165.0,78811.0,22543.0,0.0
17.0,Illinois,12671821.0,2021-02-01,981988.0,21273.0,1128613.0,551194.0,215397.0,0.0
18.0,Indiana,6732219.0,2021-02-01,705722.0,11331.0,628391.0,418446.0,143638.0,0.0
19.0,Iowa,3155070.0,2021-02-01,252202.0,4906.0,320187.0,132322.0,58367.0,0.0
20.0,Kansas,2913314.0,2021-02-01,205114.0,3834.0,279008.0,131568.0,36773.0,0.0
21.0,Kentucky,4467673.0,2021-02-01,409797.0,3780.0,364498.0,60414.0,0.0,0.0
22.0,Louisiana,4648794.0,2021-02-01,397371.0,8912.0,401591.0,339445.0,57926.0,0.0
23.0,Maine,1344212.0,2021-02-01,153981.0,595.0,39543.0,115087.0,38894.0,0.0
24.0,Maryland,6045680.0,2021-02-01,535638.0,7154.0,355636.0,361360.0,87139.0,0.0
25.0,Massachusetts,6892503.0,2021-02-01,496103.0,14605.0,524560.0,312127.0,91988.0,0.0
26.0,Michigan,9986857.0,2021-02-01,909038.0,15388.0,588596.0,560680.0,174179.0,0.0
27.0,Minnesota,5639632.0,2021-02-01,531048.0,6270.0,462528.0,307618.0,111715.0,0.0
28.0,Mississippi,2976149.0,2021-02-01,242935.0,6056.0,275706.0,190745.0,26095.0,0.0
29.0,Missouri,6137428.0,2021-02-01,511657.0,6634.0,498694.0,276473.0,117592.0,0.0
30.0,Montana,1068778.0,2021-02-01,106121.0,1234.0,94070.0,79733.0,26388.0,0.0
31.0,Nebraska,1934408.0,2021-02-01,184045.0,1920.0,190950.0,135796.0,48249.0,0.0
32.0,Nevada,3080156.0,2021-02-01,241078.0,4278.0,279146.0,171969.0,33923.0,0.0
33.0,New Hampshire,1359711.0,2021-02-01,128313.0,1059.0,66289.0,68788.0,29736.0,0.0
34.0,New Jersey,8882190.0,2021-02-01,785588.0,21513.0,700346.0,536364.0,124612.0,0.0
35.0,New Mexico,2096829.0,2021-02-01,274497.0,3295.0,174550.0,152757.0,60870.0,0.0
36.0,New York,19453561.0,2021-02-01,1920095.0,43622.0,1428839.0,1062205.0,299007.0,0.0
37.0,North Carolina,10488084.0,2021-02-01,914217.0,9342.0,761302.0,577727.0,122158.0,0.0
38.0,North Dakota,762062.0,2021-02-01,96291.0,1447.0,97680.0,52679.0,21806.0,0.0
39.0,Ohio,11689100.0,2021-02-01,823839.0,17397.0,899079.0,823839.0,0.0,0.0
40.0,Oklahoma,3956971.0,2021-02-01,373279.0,3564.0,391611.0,256789.0,58245.0,0.0
41.0,Oregon,4217737.0,2021-02-01,423604.0,1958.0,143373.0,266506.0,76314.0,0.0
42.0,Pennsylvania,12801989.0,2021-02-01,987031.0,21695.0,854991.0,604381.0,191325.0,0.0
44.0,Rhode Island,1059361.0,2021-02-01,100474.0,2352.0,115956.0,74557.0,25917.0,0.0
45.0,South Carolina,5148714.0,2021-02-01,418670.0,7283.0,445916.0,218675.0,71751.0,0.0
46.0,South Dakota,884659.0,2021-02-01,107685.0,1778.0,108315.0,55713.0,28535.0,0.0
47.0,Tennessee,6829174.0,2021-02-01,706187.0,9753.0,729187.0,323404.0,191032.0,0.0
48.0,Texas,28995881.0,2021-02-01,2359323.0,37245.0,2412627.0,1883862.0,475461.0,0.0
49.0,Utah,3205958.0,2021-02-01,310692.0,1169.0,264117.0,247681.0,63011.0,0.0
50.0,Vermont,623989.0,2021-02-01,66979.0,175.0,12083.0,50307.0,16672.0,0.0
51.0,Virginia,8535519.0,2021-02-01,843230.0,6474.0,507640.0,594416.0,124407.0,0.0
53.0,Washington,7614893.0,2021-02-01,616589.0,4318.0,313335.0,508619.0,104081.0,0.0
54.0,West Virginia,1792147.0,2021-02-01,262880.0,2028.0,121425.0,126096.0,68392.0,0.0
55.0,Wisconsin,5822434.0,2021-02-01,544234.0,6436.0,592921.0,341796.0,101219.0,0.0
56.0,Wyoming,578759.0,2021-02-01,56831.0,596.0,52057.0,40271.0,9154.0,0.0
1.0,Alabama,4903185.0,2021-02-02,403509.0,7894.0,462938.0,20354.0,0.0,0.0
2.0,Alaska,731545.0,2021-02-02,123448.0,279.0,54596.0,95881.0,27566.0,0.0
4.0,Arizona,7278717.0,2021-02-02,671513.0,13362.0,765083.0,454493.0,102002.0,0.0
5.0,Arkansas,3017804.0,2021-02-02,310513.0,4939.0,298004.0,4000.0,0.0,0.0
6.0,California,39512223.0,2021-02-02,3523111.0,40968.0,3413145.0,0.0,0.0,0.0
